"","CTRY","YEAR","CIRI","COW","POLITY","UNCTRY","UNREG","UNSUBREG","PHYSINT","DISAP","KILL","POLPRIS","TORT","OLD_EMPINX","NEW_EMPINX","ASSN","FORMOV","DOMMOV","OLD_MOVE","SPEECH","ELECSD","OLD_RELFRE","NEW_RELFRE","WORKER","WECON","WOPOL","WOSOC","INJUD","ccode"
"194","Argentina",1988,119,160,160,32,419,5,6,2,2,1,1,10,13,2,2,2,1,2,2,1,1,2,2,2,2,2,160
"195","Argentina",1989,119,160,160,32,419,5,7,2,2,2,1,10,13,2,2,2,1,2,2,1,1,2,2,2,2,2,160
"196","Argentina",1990,119,160,160,32,419,5,4,1,1,2,0,10,14,2,2,2,1,2,2,1,2,2,1,2,1,1,160
"197","Argentina",1991,119,160,160,32,419,5,6,2,1,2,1,9,13,2,2,2,1,2,2,1,2,1,1,2,1,1,160
"198","Argentina",1992,119,160,160,32,419,5,6,1,2,2,1,7,12,2,2,2,1,1,2,0,1,2,1,2,1,1,160
"199","Argentina",1993,119,160,160,32,419,5,5,1,1,2,1,7,11,2,2,2,1,1,2,0,0,2,2,2,1,1,160
"200","Argentina",1994,119,160,160,32,419,5,5,2,1,2,0,7,11,2,2,2,1,0,2,1,2,1,1,2,-999,1,160
"201","Argentina",1995,119,160,160,32,419,5,7,2,1,2,2,9,13,2,2,2,1,2,2,1,2,1,1,2,-999,1,160
"202","Argentina",1996,119,160,160,32,419,5,5,2,1,1,1,9,13,2,2,2,1,1,2,1,2,2,1,2,-999,1,160
"203","Argentina",1997,119,160,160,32,419,5,5,2,1,1,1,9,13,2,2,2,1,1,2,1,2,2,1,2,-999,1,160
"204","Argentina",1998,119,160,160,32,419,5,3,2,0,1,0,9,13,2,2,2,1,1,2,1,2,2,1,2,-999,1,160
"205","Argentina",1999,119,160,160,32,419,5,4,2,1,1,0,9,12,1,2,2,1,1,2,1,2,2,1,2,-999,1,160
"206","Argentina",2000,119,160,160,32,419,5,3,2,0,1,0,9,13,2,2,2,1,1,2,1,2,2,1,2,-999,1,160
"207","Argentina",2001,119,160,160,32,419,5,3,2,0,1,0,9,12,1,2,2,1,1,2,1,2,2,1,3,-999,1,160
"208","Argentina",2002,119,160,160,32,419,5,4,2,1,1,0,10,14,2,2,2,1,2,2,1,2,2,1,3,-999,1,160
"209","Argentina",2003,119,160,160,32,419,5,5,2,0,2,1,9,13,2,2,2,1,2,2,1,2,1,1,3,-999,1,160
"210","Argentina",2004,119,160,160,32,419,5,4,2,0,2,0,9,13,2,2,2,1,2,2,1,2,1,2,3,3,1,160
"211","Argentina",2005,119,160,160,32,419,5,6,2,1,2,1,9,13,2,2,2,1,2,2,1,2,1,2,3,NA,1,160
"212","Argentina",2006,119,160,160,32,419,5,5,1,1,2,1,9,13,2,2,2,1,2,2,1,2,1,1,3,NA,1,160
"213","Argentina",2007,119,160,160,32,419,5,6,2,1,2,1,NA,13,2,2,2,NA,2,2,NA,2,1,2,3,2,1,160
"214","Argentina",2008,119,160,160,32,419,5,5,2,1,1,1,NA,11,2,2,2,NA,1,1,NA,2,1,1,3,NA,0,160
"215","Argentina",2009,119,160,160,32,419,5,5,2,1,2,0,NA,12,2,2,2,NA,1,2,NA,2,1,2,3,NA,0,160
"216","Argentina",2010,119,160,160,32,419,5,4,2,1,1,0,NA,12,2,2,2,NA,1,2,NA,2,1,2,3,NA,0,160
"217","Argentina",2011,119,160,160,32,419,5,5,2,1,2,0,NA,12,2,2,2,NA,1,2,NA,2,1,2,3,NA,1,160
"218","Armenia",1981,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"219","Armenia",1982,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"220","Armenia",1983,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"221","Armenia",1984,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"222","Armenia",1985,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"223","Armenia",1986,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"224","Armenia",1987,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"225","Armenia",1988,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"226","Armenia",1989,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"227","Armenia",1990,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"228","Armenia",1991,122,371,371,51,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371
"229","Armenia",1992,122,371,371,51,142,145,8,2,2,2,2,4,8,2,0,2,0,1,1,1,2,0,0,2,0,1,371
"230","Armenia",1993,122,371,371,51,142,145,7,2,2,2,1,3,9,2,1,2,0,1,2,0,1,0,1,2,1,1,371
"231","Armenia",1994,122,371,371,51,142,145,7,2,2,2,1,3,8,2,0,2,0,1,1,0,1,1,1,2,1,1,371
"232","Armenia",1995,122,371,371,51,142,145,5,2,2,1,0,1,3,1,0,1,0,1,0,0,0,0,1,2,1,1,371
"233","Armenia",1996,122,371,371,51,142,145,5,2,2,0,1,2,6,1,1,1,0,1,1,0,1,0,1,2,1,1,371
"234","Armenia",1997,122,371,371,51,142,145,5,2,2,1,0,2,6,1,1,1,0,1,1,0,1,0,1,2,1,1,371
"235","Armenia",1998,122,371,371,51,142,145,4,2,1,1,0,2,7,2,1,1,0,1,0,0,1,1,1,2,1,1,371
"236","Armenia",1999,122,371,371,51,142,145,6,2,2,2,0,4,8,2,1,1,0,1,1,0,0,2,1,2,1,1,371
"237","Armenia",2000,122,371,371,51,142,145,4,2,1,1,0,2,6,1,1,1,0,1,0,0,1,1,1,1,1,1,371
"238","Armenia",2001,122,371,371,51,142,145,6,2,2,2,0,4,9,2,1,1,0,1,1,0,1,2,1,2,1,1,371
"239","Armenia",2002,122,371,371,51,142,145,6,2,2,2,0,4,8,2,1,1,0,1,1,0,0,2,1,2,1,1,371
"240","Armenia",2003,122,371,371,51,142,145,6,2,2,1,1,1,5,2,1,1,0,1,0,0,0,0,1,1,1,1,371
"241","Armenia",2004,122,371,371,51,142,145,4,2,2,0,0,5,8,1,1,2,0,1,1,1,1,1,1,1,2,1,371
"242","Armenia",2005,122,371,371,51,142,145,5,2,2,1,0,3,8,1,1,2,0,1,1,0,1,1,1,1,NA,0,371
"243","Armenia",2006,122,371,371,51,142,145,5,2,2,1,0,4,7,1,1,2,1,1,1,0,1,0,1,2,NA,0,371
"244","Armenia",2007,122,371,371,51,142,145,3,2,1,0,0,NA,6,1,1,1,NA,1,1,NA,1,0,2,2,1,0,371
"245","Armenia",2008,122,371,371,51,142,145,3,2,1,0,0,NA,3,0,1,1,NA,0,0,NA,1,0,1,2,NA,0,371
"246","Armenia",2009,122,371,371,51,142,145,3,2,1,0,0,NA,3,0,1,1,NA,0,0,NA,1,0,1,2,NA,0,371
"247","Armenia",2010,122,371,371,51,142,145,3,2,1,0,0,NA,3,0,1,1,NA,0,0,NA,1,0,1,2,NA,0,371
"248","Armenia",2011,122,371,371,51,142,145,4,2,1,1,0,NA,6,1,1,1,NA,1,1,NA,0,1,1,2,NA,0,371
"249","Australia",1981,125,900,900,36,9,53,8,2,2,2,2,9,13,2,2,2,1,2,1,1,2,2,-999,2,-999,2,900
"250","Australia",1982,125,900,900,36,9,53,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,-999,2,-999,2,900
"251","Australia",1983,125,900,900,36,9,53,7,2,2,2,1,10,14,2,2,2,1,2,2,1,2,2,1,2,1,2,900
"252","Australia",1984,125,900,900,36,9,53,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,900
"253","Australia",1985,125,900,900,36,9,53,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,900
"254","Australia",1986,125,900,900,36,9,53,7,2,2,2,1,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,900
"255","Australia",1987,125,900,900,36,9,53,8,2,2,2,2,9,13,2,2,2,1,2,1,1,2,2,2,2,2,2,900
"256","Australia",1988,125,900,900,36,9,53,6,2,2,1,1,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,900
"257","Australia",1989,125,900,900,36,9,53,7,2,2,2,1,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,900
"258","Australia",1990,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,1,1,2,2,2,2,2,2,900
"259","Australia",1991,125,900,900,36,9,53,7,2,2,2,1,10,14,2,2,2,1,2,2,1,2,2,2,2,3,2,900
"260","Australia",1992,125,900,900,36,9,53,7,2,2,2,1,10,14,2,2,2,1,2,2,1,2,2,2,2,3,2,900
"261","Australia",1993,125,900,900,36,9,53,8,2,2,2,2,8,12,2,2,2,1,1,1,1,2,2,2,2,3,2,900
"262","Australia",1994,125,900,900,36,9,53,6,2,2,1,1,9,13,2,2,2,1,1,2,1,2,2,2,2,2,2,900
"263","Australia",1995,125,900,900,36,9,53,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,900
"264","Australia",1996,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2,900
"265","Australia",1997,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,3,2,900
"266","Australia",1998,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2,900
"267","Australia",1999,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,3,2,900
"268","Australia",2000,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,3,2,900
"269","Australia",2001,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,3,2,900
"270","Australia",2002,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,3,2,900
"271","Australia",2003,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,3,2,3,2,900
"272","Australia",2004,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,3,2,2,2,900
"273","Australia",2005,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,3,2,NA,2,900
"274","Australia",2006,125,900,900,36,9,53,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,3,2,NA,2,900
"275","Australia",2007,125,900,900,36,9,53,7,2,2,2,1,NA,13,2,2,2,NA,2,2,NA,2,1,3,2,3,2,900
"276","Australia",2008,125,900,900,36,9,53,7,2,2,2,1,NA,11,2,2,2,NA,2,2,NA,0,1,2,3,NA,2,900
"277","Australia",2009,125,900,900,36,9,53,6,2,1,2,1,NA,13,2,2,2,NA,2,2,NA,2,1,3,3,NA,2,900
"278","Australia",2010,125,900,900,36,9,53,7,2,2,2,1,NA,13,2,2,2,NA,2,2,NA,2,1,3,3,NA,2,900
"279","Australia",2011,125,900,900,36,9,53,7,2,2,2,1,NA,14,2,2,2,NA,2,2,NA,2,2,3,2,NA,2,900
"280","Austria",1981,128,305,305,40,150,155,8,2,2,2,2,10,13,1,2,2,1,2,2,1,2,2,2,2,2,2,305
"281","Austria",1982,128,305,305,40,150,155,8,2,2,2,2,9,12,1,2,2,1,1,2,1,2,2,1,2,-999,2,305
"282","Austria",1983,128,305,305,40,150,155,8,2,2,2,2,8,11,1,2,2,1,1,1,1,2,2,1,2,-999,2,305
"283","Austria",1984,128,305,305,40,150,155,8,2,2,2,2,10,13,1,2,2,1,2,2,1,2,2,1,2,-999,2,305
"284","Austria",1985,128,305,305,40,150,155,8,2,2,2,2,10,13,1,2,2,1,2,2,1,2,2,1,2,1,2,305
"285","Austria",1986,128,305,305,40,150,155,8,2,2,2,2,10,13,1,2,2,1,2,2,1,2,2,1,2,1,2,305
"286","Austria",1987,128,305,305,40,150,155,8,2,2,2,2,10,13,1,2,2,1,2,2,1,2,2,1,2,1,2,305
"287","Austria",1988,128,305,305,40,150,155,6,2,2,1,1,10,13,1,2,2,1,2,2,1,2,2,1,2,1,2,305
"288","Austria",1989,128,305,305,40,150,155,7,2,2,2,1,6,11,1,2,2,1,1,1,0,2,2,2,2,1,2,305
"289","Austria",1990,128,305,305,40,150,155,7,2,2,2,1,8,13,1,2,2,1,2,2,0,2,2,2,2,1,2,305
"290","Austria",1991,128,305,305,40,150,155,7,2,2,2,1,10,13,1,2,2,1,2,2,1,2,2,2,2,2,2,305
"291","Austria",1992,128,305,305,40,150,155,7,2,2,2,1,10,13,1,2,2,1,2,2,1,2,2,2,2,2,2,305
"292","Austria",1993,128,305,305,40,150,155,7,2,2,2,1,10,13,1,2,2,1,2,2,1,2,2,2,2,2,2,305
"293","Austria",1994,128,305,305,40,150,155,7,2,2,2,1,10,13,1,2,2,1,2,2,1,2,2,2,2,2,2,305
"294","Austria",1995,128,305,305,40,150,155,7,2,2,2,1,9,12,1,2,2,1,1,2,1,2,2,2,2,2,2,305
"295","Austria",1996,128,305,305,40,150,155,8,2,2,2,2,7,12,1,2,2,1,1,2,0,2,2,2,2,2,2,305
"296","Austria",1997,128,305,305,40,150,155,8,2,2,2,2,7,11,1,2,2,1,1,2,0,1,2,2,2,2,2,305
"297","Austria",1998,128,305,305,40,150,155,6,2,2,2,0,6,10,1,2,2,1,1,2,0,1,1,2,2,2,2,305
"298","Austria",1999,128,305,305,40,150,155,7,2,2,2,1,7,11,1,2,2,1,1,2,0,1,2,2,2,-999,2,305
"299","Austria",2000,128,305,305,40,150,155,5,2,1,2,0,6,10,1,2,2,1,1,2,0,1,1,2,3,-999,2,305
"300","Austria",2001,128,305,305,40,150,155,7,2,2,2,1,7,11,1,2,2,1,1,2,0,1,2,2,3,-999,2,305
"301","Austria",2002,128,305,305,40,150,155,7,2,2,2,1,9,11,1,2,2,1,1,2,1,1,2,2,3,-999,2,305
"302","Austria",2003,128,305,305,40,150,155,6,2,1,2,1,9,11,1,2,2,1,1,2,1,1,2,2,3,2,2,305
"303","Austria",2004,128,305,305,40,150,155,7,2,2,2,1,9,11,1,2,2,1,1,2,1,1,2,2,3,-999,2,305
"304","Austria",2005,128,305,305,40,150,155,7,2,2,2,1,9,11,1,2,2,1,1,2,1,1,2,2,3,NA,2,305
"305","Austria",2006,128,305,305,40,150,155,7,2,2,2,1,9,12,2,2,2,1,1,2,1,1,2,2,3,NA,2,305
"306","Austria",2007,128,305,305,40,150,155,7,2,2,2,1,NA,12,2,2,2,NA,1,2,NA,1,2,3,3,2,2,305
"307","Austria",2008,128,305,305,40,150,155,7,2,2,2,1,NA,12,2,2,2,NA,1,2,NA,2,1,2,3,NA,2,305
"308","Austria",2009,128,305,305,40,150,155,7,2,1,2,2,NA,12,2,2,2,NA,1,2,NA,1,2,2,2,NA,2,305
"309","Austria",2010,128,305,305,40,150,155,7,2,2,2,1,NA,13,2,2,2,NA,1,2,NA,2,2,3,3,NA,2,305
"310","Austria",2011,128,305,305,40,150,155,7,2,2,2,1,NA,12,2,2,2,NA,1,2,NA,2,1,3,3,NA,2,305
"311","Azerbaijan",1981,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"312","Azerbaijan",1982,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"313","Azerbaijan",1983,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"314","Azerbaijan",1984,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"315","Azerbaijan",1985,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"316","Azerbaijan",1986,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"317","Azerbaijan",1987,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"318","Azerbaijan",1988,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"319","Azerbaijan",1989,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"320","Azerbaijan",1990,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"321","Azerbaijan",1991,131,373,373,31,142,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373
"322","Azerbaijan",1992,131,373,373,31,142,145,4,1,1,1,1,2,6,1,1,2,0,1,0,0,0,1,1,1,1,1,373
"323","Azerbaijan",1993,131,373,373,31,142,145,3,0,2,0,1,1,4,0,1,1,0,0,0,0,1,1,2,2,1,0,373
"324","Azerbaijan",1994,131,373,373,31,142,145,3,1,1,0,1,1,4,0,0,1,0,0,0,0,2,1,1,2,1,0,373
"325","Azerbaijan",1995,131,373,373,31,142,145,4,2,1,0,1,3,5,1,1,1,1,0,0,0,1,1,1,2,1,0,373
"326","Azerbaijan",1996,131,373,373,31,142,145,3,2,1,0,0,2,4,1,1,2,1,0,0,0,0,0,1,2,1,0,373
"327","Azerbaijan",1997,131,373,373,31,142,145,3,2,1,0,0,5,7,0,2,2,1,1,1,0,0,1,1,2,1,0,373
"328","Azerbaijan",1998,131,373,373,31,142,145,4,2,2,0,0,4,4,0,1,1,1,1,0,0,0,1,1,2,1,0,373
"329","Azerbaijan",1999,131,373,373,31,142,145,5,2,1,1,1,5,6,1,1,1,1,1,1,0,0,1,1,2,1,0,373
"330","Azerbaijan",2000,131,373,373,31,142,145,4,2,1,1,0,3,4,1,1,1,1,0,0,0,0,1,1,2,1,0,373
"331","Azerbaijan",2001,131,373,373,31,142,145,5,2,2,0,1,3,6,1,1,1,0,1,1,0,0,1,1,2,1,0,373
"332","Azerbaijan",2002,131,373,373,31,142,145,4,2,2,0,0,4,5,1,1,1,1,1,1,0,0,0,1,2,1,0,373
"333","Azerbaijan",2003,131,373,373,31,142,145,3,2,1,0,0,1,3,0,1,1,0,1,0,0,0,0,1,2,-999,0,373
"334","Azerbaijan",2004,131,373,373,31,142,145,3,2,1,0,0,1,4,1,1,1,0,0,1,0,0,0,1,2,2,0,373
"335","Azerbaijan",2005,131,373,373,31,142,145,2,1,1,0,0,1,5,1,1,2,0,0,1,0,0,0,1,2,NA,0,373
"336","Azerbaijan",2006,131,373,373,31,142,145,2,1,1,0,0,3,4,1,1,1,1,0,1,0,0,0,1,2,NA,0,373
"337","Azerbaijan",2007,131,373,373,31,142,145,2,1,1,0,0,NA,4,0,1,1,NA,0,1,NA,0,1,1,2,1,0,373
"338","Azerbaijan",2008,131,373,373,31,142,145,3,2,1,0,0,NA,3,0,1,1,NA,0,0,NA,1,0,1,2,NA,0,373
"339","Azerbaijan",2009,131,373,373,31,142,145,3,2,1,0,0,NA,2,0,1,0,NA,0,1,NA,0,0,1,2,NA,0,373
"340","Azerbaijan",2010,131,373,373,31,142,145,3,2,1,0,0,NA,3,0,1,1,NA,0,1,NA,0,0,1,2,NA,0,373
"341","Azerbaijan",2011,131,373,373,31,142,145,3,2,1,0,0,NA,4,0,1,1,NA,1,1,NA,0,0,1,2,NA,0,373
"342","Bahamas",1981,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"343","Bahamas",1982,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"344","Bahamas",1983,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"345","Bahamas",1984,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"346","Bahamas",1985,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,0,NA,NA,NA,NA,2,31
"347","Bahamas",1986,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"348","Bahamas",1987,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,31
"349","Bahamas",1988,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"350","Bahamas",1989,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"351","Bahamas",1990,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"352","Bahamas",1991,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"353","Bahamas",1992,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"354","Bahamas",1993,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"355","Bahamas",1994,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"356","Bahamas",1995,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"357","Bahamas",1996,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"358","Bahamas",1997,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"359","Bahamas",1998,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"360","Bahamas",1999,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"361","Bahamas",2000,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"362","Bahamas",2001,134,31,31,44,419,29,7,2,2,2,1,10,14,2,2,2,1,2,2,1,2,2,2,2,0,2,31
"363","Bahamas",2002,134,31,31,44,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,31
"364","Bahamas",2003,134,31,31,44,419,29,6,2,1,2,1,10,14,2,2,2,1,2,2,1,2,2,2,2,0,2,31
"365","Bahamas",2004,134,31,31,44,419,29,6,2,1,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,0,2,31
"366","Bahamas",2005,134,31,31,44,419,29,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,2,2,NA,2,31
"367","Bahamas",2006,134,31,31,44,419,29,6,2,1,2,1,8,10,2,2,2,1,1,2,1,0,1,2,2,NA,1,31
"368","Bahamas",2007,134,31,31,44,419,29,6,2,1,2,1,NA,13,2,2,2,NA,2,2,NA,2,1,2,3,0,2,31
"369","Bahamas",2008,134,31,31,44,419,29,6,2,1,2,1,NA,11,2,2,2,NA,2,1,NA,1,1,3,3,NA,2,31
"370","Bahamas",2009,134,31,31,44,419,29,6,2,1,2,1,NA,13,2,2,2,NA,2,2,NA,2,1,3,2,NA,2,31
"371","Bahamas",2010,134,31,31,44,419,29,6,2,1,2,1,NA,13,2,2,2,NA,2,2,NA,2,1,2,2,NA,2,31
"372","Bahamas",2011,134,31,31,44,419,29,6,2,1,2,1,NA,12,2,2,2,NA,2,1,NA,2,1,2,2,NA,1,31
"373","Bahrain",1981,137,692,692,48,142,145,5,2,1,1,1,5,6,0,1,2,1,0,1,1,2,0,1,0,0,2,692
"374","Bahrain",1982,137,692,692,48,142,145,5,1,2,1,1,4,5,0,1,2,1,1,0,0,0,1,2,0,0,2,692
"375","Bahrain",1983,137,692,692,48,142,145,5,2,2,1,0,4,6,0,1,2,1,1,0,0,1,1,2,0,0,2,692
"376","Bahrain",1984,137,692,692,48,142,145,4,1,2,0,1,2,4,0,1,2,1,0,0,0,1,0,1,0,0,1,692
"377","Bahrain",1985,137,692,692,48,142,145,5,2,2,0,1,2,2,0,0,2,1,0,0,0,0,0,1,0,0,2,692
"378","Bahrain",1986,137,692,692,48,142,145,6,2,2,0,2,4,6,0,1,2,1,1,0,0,1,1,2,0,0,2,692
"379","Bahrain",1987,137,692,692,48,142,145,5,2,2,0,1,2,4,0,1,2,1,0,0,0,1,0,1,0,0,1,692
"380","Bahrain",1988,137,692,692,48,142,145,6,2,2,1,1,3,5,0,1,2,1,0,0,0,1,1,1,0,0,1,692
"381","Bahrain",1989,137,692,692,48,142,145,5,2,2,1,0,6,6,0,1,2,1,1,0,1,1,1,1,0,0,1,692
"382","Bahrain",1990,137,692,692,48,142,145,5,2,2,0,1,4,4,0,1,2,1,0,0,1,1,0,1,0,0,1,692
"383","Bahrain",1991,137,692,692,48,142,145,6,2,2,0,2,4,5,0,1,2,1,0,0,1,2,0,1,0,0,0,692
"384","Bahrain",1992,137,692,692,48,142,145,6,2,2,0,2,2,4,0,1,2,0,0,0,1,1,0,1,0,0,0,692
"385","Bahrain",1993,137,692,692,48,142,145,5,2,2,0,1,3,6,0,1,2,0,1,0,1,2,0,1,0,0,1,692
"386","Bahrain",1994,137,692,692,48,142,145,6,2,2,1,1,2,4,0,1,2,0,0,0,1,1,0,1,0,1,1,692
"387","Bahrain",1995,137,692,692,48,142,145,4,2,1,1,0,2,3,0,1,2,0,0,0,1,0,0,1,0,1,1,692
"388","Bahrain",1996,137,692,692,48,142,145,3,2,1,0,0,1,5,0,1,2,0,1,0,0,1,0,1,0,1,1,692
"389","Bahrain",1997,137,692,692,48,142,145,5,2,2,0,1,3,5,0,1,2,1,1,0,0,1,0,1,0,1,1,692
"390","Bahrain",1998,137,692,692,48,142,145,3,2,1,0,0,3,4,0,1,1,1,0,0,0,1,1,1,0,1,1,692
