"ccode","year","nyt.count","muslim","polity2","physint","amnesty","statedept","gdp.pc.un","pop.wdi","wopol","wosoc","wecon","domestic9","region","idealpoint"
145,2008,40,0,8,5,3,2,1695.56064583568,9834098,2,NA,1,1375,"LA",-0.4201874
145,2009,18,0,7,6,1,2,1735.1470049379,9993406,2,NA,1,0,"LA",-0.683195
145,2010,11,0,7,5,2,2,1934.67525813263,10156601,3,NA,1,0,"LA",-0.819294
145,2011,18,0,7,5,2,2,2319.6085221807,10324445,3,NA,1,0,"LA",-1.137506
145,2012,17,0,7,NA,2,2,2575.68369829412,10496285,NA,NA,NA,688,"LA",-1.366398
145,2013,18,0,7,NA,NA,NA,NA,10671200,NA,NA,NA,NA,"LA",-1.447508
145,2014,22,0,NA,NA,NA,NA,NA,10847664,NA,NA,NA,NA,"LA",-1.289376
150,1979,14,0,-8,NA,3,3,970.568267284457,3111140,NA,NA,NA,125,"LA",0.6513175
150,1980,10,0,-8,NA,4,3,1228.87754076587,3198848,NA,NA,NA,0,"LA",0.5036646
150,1981,5,0,-8,3,3,3,1509.94165269863,3291955,1,1,1,0,"LA",0.5506303
150,1982,6,0,-8,5,4,3,1524.88391938531,3390101,1,1,1,0,"LA",0.5905802
150,1983,8,0,-8,5,4,3,1643.08967296191,3492295,1,1,1,0,"LA",0.6621243
150,1984,9,0,-8,3,4,3,1308.39858688535,3597135,1,1,1,0,"LA",0.4758731
150,1985,27,0,-8,4,4,3,1084.61868617662,3703512,1,1,1,0,"LA",0.5581702
150,1986,16,0,-8,3,4,3,1253.78762491039,3811042,1,1,1,375,"LA",0.4094572
150,1987,19,0,-8,3,3,3,1022.2084515892,3919708,1,1,1,125,"LA",0.1637913
150,1988,16,0,-8,6,3,3,1323.64202770126,4029203,1,1,1,125,"LA",0.16745
150,1989,28,0,2,7,2,2,931.538107751868,4139286,2,1,1,0,"LA",0.1128631
150,1990,3,0,2,4,3,2,1094.7884557804,4249747,2,1,1,125,"LA",-0.1996387
150,1991,17,0,2,5,2,3,1266.48958550358,4360358,2,1,1,312,"LA",-0.1494084
150,1992,5,0,7,7,2,3,1274.17391646504,4470934,2,1,1,0,"LA",-0.04248809
150,1993,10,0,7,4,2,3,1326.11288920139,4581390,2,1,1,125,"LA",0.1424156
150,1994,2,0,7,7,3,2,1479.42884273781,4691695,2,1,1,937,"LA",-0.02940005
150,1995,4,0,7,6,3,2,1679.6992542019,4801834,2,1,1,375,"LA",0.1008967
150,1996,6,0,7,7,3,3,1782.14302822268,4911701,2,1,1,3000,"LA",0.1024361
150,1997,2,0,7,7,2,2,1766.88368159111,5021271,2,1,1,0,"LA",-0.04694837
150,1998,11,0,6,4,3,3,1542.79850964591,5130723,2,1,1,250,"LA",-0.001431613
150,1999,14,0,7,5,3,3,1393.21357878112,5240321,2,1,1,1125,"LA",0.0348541
150,2000,3,0,7,4,3,3,1326.17644591617,5350253,2,1,1,2500,"LA",0.1074271
150,2001,11,0,7,5,2,2,1180.40144107357,5460621,2,1,1,125,"LA",0.1422635
150,2002,11,0,7,4,2,3,1135.29571164193,5571371,2,1,1,687,"LA",-0.04623654
150,2003,12,0,8,6,3,2,1159.39793335178,5682350,2,1,1,562,"LA",-0.07607227
150,2004,14,0,8,5,2,2,1386.74663612905,5793330,2,2,1,375,"LA",-0.04171272
150,2005,5,0,8,6,2,3,1479.40417744875,5904170,2,NA,1,125,"LA",-0.09833839
150,2006,7,0,8,4,3,3,1770.01348813938,6014781,2,NA,1,0,"LA",-0.2141154
150,2007,8,0,8,5,3,3,2252.13801487092,6125285,2,1,1,0,"LA",-0.1943582
150,2008,11,0,8,5,3,3,2967.18618511373,6236005,2,NA,1,0,"LA",-0.2792731
150,2009,10,0,8,6,2,2,2510.28209765081,6347383,2,NA,1,0,"LA",-0.3489538
150,2010,11,0,8,7,3,3,3103.46506020527,6459721,2,NA,1,0,"LA",-0.3598369
150,2011,10,0,8,6,2,3,3948.90484957252,6573097,2,NA,1,12,"LA",-0.3948591
150,2012,15,0,8,NA,1,3,3878.14972906625,6687361,NA,NA,NA,2312,"LA",-0.2198612
150,2013,12,0,9,NA,NA,NA,NA,6802295,NA,NA,NA,NA,"LA",0.1914943
150,2014,5,0,NA,NA,NA,NA,NA,6917579,NA,NA,NA,NA,"LA",0.1561962
155,1979,102,0,-7,NA,4,3,2067.38674144639,11031280,NA,NA,NA,500,"LA",0.5033883
155,1980,54,0,-7,NA,4,4,2710.45221602796,11192384,NA,NA,NA,625,"LA",0.5940228
155,1981,42,0,-7,1,5,3,3201.04401521372,11363219,NA,NA,NA,250,"LA",0.4420943
155,1982,39,0,-7,3,4,3,2251.51254638047,11543263,2,2,2,687,"LA",0.2305245
155,1983,92,0,-6,3,4,3,1827.56979069967,11731654,2,2,2,3875,"LA",0.2054093
155,1984,77,0,-6,1,4,3,1782.01324489226,11926647,2,1,2,3000,"LA",0.09688187
155,1985,67,0,-6,3,4,3,1545.89656452309,12126956,2,1,2,3937,"LA",0.3125883
155,1986,131,0,-6,3,4,5,1634.25524513772,12331704,2,2,2,3375,"LA",0.4724574
155,1987,96,0,-6,2,4,4,1876.43629618623,12541298,2,1,2,2062,"LA",0.4541315
155,1988,92,0,-1,4,3,4,2153.00293799539,12757095,2,2,2,562,"LA",0.389815
155,1989,64,0,8,2,3,3,2413.11929628128,12981032,2,1,1,312,"LA",0.4409318
155,1990,53,0,8,3,3,3,2609.47723413537,13213930,2,1,1,2187,"LA",-0.1251831
155,1991,43,0,8,5,3,3,2928.15624603945,13456476,2,1,1,1875,"LA",-0.2667987
155,1992,29,0,8,4,3,3,3474.71724447761,13706485,2,1,NA,0,"LA",-0.2679193
155,1993,28,0,8,3,3,2,3623.17605162476,13958378,2,1,0,0,"LA",-0.2446902
155,1994,15,0,8,5,2,2,4076.3207475605,14204726,2,1,NA,125,"LA",-0.1259915
155,1995,29,0,8,4,2,2,5135.66738985244,14440103,2,1,NA,125,"LA",-0.1714569
155,1996,27,0,8,5,2,2,5317.85836444753,14662323,2,1,1,0,"LA",-0.05056427
155,1997,25,0,8,5,2,2,5730.00086841028,14872458,2,1,1,500,"LA",-0.01107825
155,1998,117,0,8,2,2,2,5419.26246835059,15072409,2,1,1,375,"LA",-0.08160623
155,1999,58,0,8,4,2,2,4920.73572798184,15265536,2,1,1,0,"LA",-0.06023787
155,2000,88,0,9,4,2,2,5007.16949305351,15454402,2,1,1,0,"LA",-0.03522394
155,2001,39,0,9,6,2,2,4511.82148611245,15639289,2,1,1,0,"LA",0.1428658
155,2002,38,0,9,8,2,2,4375.67371680541,15819522,2,1,1,125,"LA",-0.05348127
155,2003,43,0,9,6,2,2,4760.08408133413,15995658,2,1,1,375,"LA",-0.04025276
155,2004,71,0,9,6,1,1,6143.72761999597,16168241,2,2,1,375,"LA",0.07446037
155,2005,48,0,9,7,1,1,7532.00654466202,16337749,2,NA,2,0,"LA",-0.01929487
155,2006,79,0,10,7,2,1,9371.42781529173,16504530,2,NA,2,375,"LA",-0.1019451
155,2007,35,0,10,7,2,1,10383.4908922925,16668892,3,2,1,0,"LA",-0.04854206
155,2008,42,0,10,5,2,2,10672.253492707,16831184,3,NA,1,0,"LA",-0.03553897
155,2009,23,0,10,5,2,2,10120.0388314574,16991729,2,NA,2,0,"LA",-0.08237293
155,2010,122,0,10,7,1,2,12684.9323997054,17150760,2,NA,2,0,"LA",-0.1157232
155,2011,78,0,10,5,2,2,14512.5962601372,17308449,2,NA,1,14,"LA",-0.1189414
155,2012,41,0,10,NA,2,2,15363.0983759307,17464814,NA,NA,NA,2188,"LA",-0.2238515
155,2013,52,0,10,NA,NA,NA,NA,17619708,NA,NA,NA,NA,"LA",-0.1853325
155,2014,59,0,NA,NA,NA,NA,NA,17772871,NA,NA,NA,NA,"LA",-0.2878818
160,1979,82,0.01,-9,NA,5,4,2462.40754656142,27701412,NA,NA,NA,3125,"LA",0.05774091
160,1980,85,0.01,-9,NA,5,4,2685.43963206078,28120135,NA,NA,NA,0,"LA",0.1280769
160,1981,140,0.01,-8,1,5,3,2736.18648362802,28550123,NA,NA,NA,625,"LA",0.05622492
160,1982,939,0.01,-8,5,3,3,2768.56321874134,28989069,1,1,1,3500,"LA",-0.2729136
160,1983,165,0.01,8,6,3,3,2950.99548601358,29435404,1,NA,NA,500,"LA",-0.1236865
160,1984,142,0.01,8,6,2,2,3076.08326957466,29886564,1,1,1,1125,"LA",-0.2658099
160,1985,154,0.01,8,7,2,1,2905.39467263476,30340419,1,2,2,250,"LA",-0.1498902
160,1986,103,0.01,8,8,2,2,3437.80747592094,30796481,1,2,2,937,"LA",-0.221538
160,1987,110,0.01,8,6,2,2,3481.43875841189,31254574,2,2,2,750,"LA",-0.2535676
160,1988,77,0.01,8,6,2,2,4001.18711173926,31713147,2,2,2,4000,"LA",-0.2963407
160,1989,117,0.01,7,7,3,2,2381.99810093783,32170407,2,2,2,4562,"LA",-0.3190737
160,1990,107,0.01,7,4,3,2,4332.68141370527,32624874,2,1,1,1500,"LA",-0.4461143
160,1991,61,0.01,7,6,3,2,5735.69280468718,33075194,2,1,1,0,"LA",0.5995872
160,1992,51,0.01,7,6,2,2,6824.97332387419,33520803,2,1,1,250,"LA",0.6671006
160,1993,53,0.01,7,5,2,2,6971.17214113596,33961947,2,1,2,437,"LA",0.7122024
160,1994,76,0.01,7,5,2,2,7491.29272861939,34399343,2,NA,1,1437,"LA",0.7559183
160,1995,83,0.01,7,7,2,2,7409.50188929202,34833168,2,NA,1,2375,"LA",1.292315
160,1996,75,0.01,7,5,3,2,7720.08680698312,35264070,2,NA,1,1250,"LA",0.7574692
160,1997,56,0.01,7,5,2,2,8209.55437540044,35690778,2,NA,1,2437,"LA",0.5926918
160,1998,77,0.01,7,3,3,2,8283.11712117261,36109342,2,NA,1,0,"LA",0.4422803
160,1999,71,0.01,8,4,3,2,7768.54131511637,36514558,2,NA,1,312,"LA",0.4068904
160,2000,61,0.01,8,3,2,2,7705.21086923421,36903067,2,NA,1,2062,"LA",0.3363091
160,2001,169,0.03,8,3,3,3,7212.41976442053,37273361,3,NA,1,2625,"LA",0.3371951
160,2002,205,0.03,8,4,3,2,2711.8902531696,37627545,3,NA,1,2500,"LA",0.3241422
160,2003,132,0.03,8,5,2,2,3413.07343001921,37970411,3,NA,1,0,"LA",0.2889475
160,2004,62,0.03,8,4,2,3,3997.24131288177,38308779,3,3,2,500,"LA",0.1795719
160,2005,47,0.03,8,6,2,2,4740.13634593529,38647854,3,NA,2,375,"LA",0.17902
160,2006,70,0.03,8,5,1,3,5495.59014154392,38988923,3,NA,1,0,"LA",0.07890191
160,2007,63,0.03,8,6,2,2,6672.81580321177,39331357,3,2,2,0,"LA",0.01850814
160,2008,93,0.03,8,5,2,2,8278.74714415151,39676083,3,NA,1,625,"LA",0.05167394
160,2009,68,0.03,8,5,2,3,7713.94055501919,40023641,3,NA,2,0,"LA",-0.04507044
160,2010,59,0.03,8,4,2,2,9170.78607070908,40374224,3,NA,2,0,"LA",0.02344889
160,2011,75,0.03,8,5,2,3,11003.6640050185,40728738,3,NA,2,3,"LA",-0.03988782
160,2012,89,0.03,8,NA,1,2,11610.2198128197,41086927,NA,NA,NA,250,"LA",-0.08602821
160,2013,86,0.03,8,NA,NA,NA,NA,41446246,NA,NA,NA,NA,"LA",-0.09872213
160,2014,165,0.03,NA,NA,NA,NA,NA,41803125,NA,NA,NA,NA,"LA",-0.1277001
165,1979,8,0,-7,NA,5,3,2658.24298794026,2896016,NA,NA,NA,0,"LA",0.5273638
165,1980,11,0,-7,NA,4,3,3649.91845447008,2915735,NA,NA,NA,0,"LA",0.346425
165,1981,11,0,-7,4,4,3,4047.7751530683,2934985,1,1,1,0,"LA",0.1785069
165,1982,7,0,-7,4,4,3,3292.86561448787,2954236,1,1,1,0,"LA",0.3574125
165,1983,10,0,-7,5,4,3,1895.31940734898,2973436,1,1,1,687,"LA",0.1742591
165,1984,19,0,-7,4,3,3,1789.43878333376,2992644,1,1,1,1500,"LA",0.1630981
165,1985,10,0,9,7,2,1,1734.99561658151,3011918,1,1,1,0,"LA",0.03711444
165,1986,18,0,9,8,NA,2,2142.47214683237,3031053,1,1,1,250,"LA",0.1155474
165,1987,9,0,9,7,NA,2,2667.66096335407,3049987,1,1,1,500,"LA",0.182254
165,1988,10,0,9,7,NA,1,2735.6395890493,3069112,1,1,1,250,"LA",0.0671174
165,1989,14,0,10,7,2,2,2785.30420250978,3088980,2,1,1,0,"LA",0.05765913
165,1990,9,0,10,7,4,2,2970.9306124714,3109941,2,1,1,1500,"LA",-0.05724546
165,1991,4,0,10,6,2,2,3542.77269217549,3131936,2,1,1,250,"LA",0.2573827
165,1992,5,0,10,7,2,2,4508.41758890437,3154657,2,1,1,375,"LA",0.2476445
165,1993,11,0,10,7,2,1,5213.64505791463,3177867,2,1,1,2375,"LA",0.1604783
165,1994,4,0,10,7,2,2,6028.51225343113,3201235,2,1,1,375,"LA",0.02827494
165,1995,7,0,10,6,2,2,6609.69080445596,3224383,2,1,1,500,"LA",-0.1027261
165,1996,2,0,10,7,1,1,6976.5988258386,3247585,2,1,1,0,"LA",0.03243473
165,1997,1,0,10,5,1,2,7328.96476685124,3270549,2,1,1,500,"LA",0.01366897
165,1998,3,0,10,6,2,1,7712.14423323575,3291677,2,1,1,0,"LA",-0.05290059
165,1999,14,0,10,7,2,1,7248.34475573852,3308884,2,1,1,0,"LA",0.01351148
165,2000,2,0,10,7,2,2,6872.73180044533,3320841,2,1,1,0,"LA",0.04193
165,2001,9,0,10,8,1,1,6282.01184846962,3326762,2,1,1,0,"LA",0.0330843
165,2002,15,0,10,8,2,2,4089.107109528,3327500,2,1,1,0,"LA",0.0607362
165,2003,7,0,10,6,2,1,3622.30491489096,3325411,2,NA,1,0,"LA",0.02937508
165,2004,8,0,10,6,2,1,4117.66122521162,3323822,2,2,1,0,"LA",0.0001091897
165,2005,8,0,10,6,1,1,5221.66316399356,3325155,2,NA,1,0,"LA",-0.069618
165,2006,11,0,10,8,1,1,5879.34261598755,3330217,2,NA,1,0,"LA",-0.1311722
165,2007,8,0,10,8,1,1,7012.54464989616,3338384,2,1,1,625,"LA",-0.1719287
165,2008,8,0,10,8,1,1,9067.51812939706,3348898,3,NA,1,0,"LA",-0.1533525
165,2009,13,0,10,7,1,1,8995.68347587735,3360431,2,NA,1,0,"LA",-0.1746105
165,2010,28,0,10,6,1,1,11520.2778854265,3371982,2,NA,1,0,"LA",-0.1452081
165,2011,20,0,10,7,1,1,13723.9154178062,3383486,2,NA,2,0,"LA",-0.3283097
165,2012,14,0,10,NA,1,1,14702.5051167868,3395253,NA,NA,NA,0,"LA",-0.3680648
165,2013,22,0,10,NA,NA,NA,NA,3407062,NA,NA,NA,NA,"LA",-0.4410615
165,2014,48,0,NA,NA,NA,NA,NA,3418694,NA,NA,NA,NA,"LA",-0.4232631
20,1979,358,0.01,10,NA,NA,1,10002.1265217096,24277000,NA,NA,NA,250,"West",1.837464
20,1980,501,0.01,10,NA,NA,1,11152.452140684,24593000,NA,NA,NA,0,"West",1.850046
20,1981,597,0.01,10,8,NA,1,12346.5089319784,24900000,2,3,2,0,"West",1.798014
20,1982,418,0.01,10,7,NA,1,12531.3753060709,25202000,2,3,3,375,"West",1.696675
20,1983,281,0.01,10,7,1,1,13468.222342204,25456000,2,3,3,250,"West",1.685443
20,1984,306,0.01,10,7,1,1,13855.4692664484,25702000,2,3,2,0,"West",1.723229
20,1985,345,0.01,10,8,NA,1,14044.7251820566,25942000,2,3,3,0,"West",1.675638
20,1986,348,0.01,10,8,1,1,14350.7205593232,26204000,2,3,3,0,"West",1.596368
20,1987,331,0.01,10,8,1,1,16166.8216510355,26550000,2,3,2,500,"West",1.587422
20,1988,323,0.01,10,8,NA,1,18800.9000831062,26895000,2,3,3,0,"West",1.452604
20,1989,212,0.01,10,8,NA,1,20652.4365800671,27379000,2,3,2,0,"West",1.4008
20,1990,222,0.01,10,8,1,1,21405.4556577869,27791000,2,3,2,1187,"West",1.337123
20,1991,205,0.01,10,8,1,1,21715.8669305409,28171682,2,3,2,250,"West",1.318388
20,1992,303,0.01,10,7,1,1,20816.6475287565,28519597,2,3,2,0,"West",1.279471
20,1993,407,0.01,10,8,1,1,20045.9872276362,28833410,2,3,2,0,"West",1.1759
20,1994,161,0.01,10,7,1,1,19867.4723855734,29111906,2,3,2,0,"West",1.176163
20,1995,185,0.01,10,8,NA,1,20549.7675568348,29354000,2,3,2,312,"West",1.15287
20,1996,246,0.01,10,8,1,1,21191.011212578,29671900,2,3,2,375,"West",1.260463
20,1997,178,0.01,10,8,NA,1,21796.7666587242,29987200,3,3,2,0,"West",1.17573
20,1998,205,0.01,10,7,NA,1,20950.1115742916,30247900,3,2,2,0,"West",1.230111
20,1999,205,0.01,10,8,NA,1,22169.8550269171,30499200,3,3,2,0,"West",1.228206
20,2000,317,0.01,10,7,1,1,24088.3705965988,30769700,3,2,2,437,"West",1.169867
20,2001,291,0.03,10,7,1,1,23646.7061979136,31081900,3,3,2,0,"West",1.23418
20,2002,445,0.03,10,7,1,2,24054.7570834555,31362000,3,3,2,0,"West",1.190136
20,2003,542,0.03,10,7,1,1,28101.8220311721,31676000,3,3,3,125,"West",1.203069
20,2004,427,0.03,10,7,1,1,31910.2486017254,31995000,3,3,3,0,"West",1.307611
20,2005,278,0.03,10,6,1,1,36095.127685423,32312000,3,NA,2,0,"West",1.32514
20,2006,294,0.03,10,6,1,1,40194.8984145391,32570505,2,NA,2,125,"West",1.486556
20,2007,291,0.03,10,6,2,1,44196.9748329311,32887928,2,3,3,0,"West",1.638549
20,2008,233,0.03,10,6,2,1,46226.1145882118,33245773,3,NA,3,562,"West",1.700891
20,2009,168,0.03,10,8,1,1,40614.3059494535,33628571,2,NA,3,0,"West",1.663684
20,2010,221,0.03,10,6,1,1,47297.097300027,34005274,2,NA,3,0,"West",1.605451
20,2011,192,0.03,10,7,1,1,51573.3666471075,34342780,2,NA,2,3,"West",1.866988
20,2012,236,0.03,10,NA,1,1,52283.3285434132,34754312,NA,NA,NA,2250,"West",1.967486
20,2013,188,0.03,10,NA,NA,NA,NA,35158304,NA,NA,NA,NA,"West",2.538343
20,2014,267,0.03,NA,NA,NA,NA,NA,35540419,NA,NA,NA,NA,"West",2.044148
200,1979,546,0.02,10,NA,1,1,7504.82724704498,56246951,NA,NA,NA,1250,"West",2.037984
200,1980,496,0.02,10,NA,1,1,9625.0249052961,56314216,NA,NA,NA,1562,"West",1.989487
200,1981,1176,0.02,10,7,1,1,9144.37221035952,56333829,1,2,2,11437,"West",1.947805
200,1982,1556,0.02,10,8,1,1,8713.28970874049,56313641,1,2,2,2375,"West",1.979183
200,1983,670,0.02,10,8,1,1,8259.413619584,56332848,1,2,2,1187,"West",1.995506
200,1984,568,0.02,10,7,2,1,7775.55998253672,56422072,1,2,2,4500,"West",2.080129
200,1985,624,0.02,10,5,1,1,8214.20500383146,56550268,1,2,2,1937,"West",2.061516
200,1986,779,0.02,10,8,2,1,10074.2333401717,56681396,1,2,2,2812,"West",2.137201
200,1987,629,0.02,10,6,1,1,12342.9764644239,56802050,2,2,2,1375,"West",2.070437
200,1988,586,0.02,10,8,2,1,14958.4655252607,56928327,2,2,2,3125,"West",2.098911
200,1989,520,0.02,10,8,1,1,15062.5041693935,57076711,2,2,2,3125,"West",2.150157
200,1990,580,0.02,10,8,1,1,17816.2746672832,57247586,2,2,2,4250,"West",2.146601
200,1991,610,0.02,10,4,2,1,18589.450958725,57424897,2,3,2,4375,"West",2.017201
200,1992,563,0.02,10,6,2,1,19232.8183109355,57580402,2,3,2,3375,"West",1.897402
200,1993,477,0.02,10,7,1,1,17284.5008396867,57718614,2,3,2,3625,"West",1.940875
200,1994,1,0.02,10,7,1,1,18674.3628023747,57865745,2,3,2,3125,"West",2.024465
200,1995,59,0.02,10,6,1,1,20358.6436634877,58019030,2,3,2,1812,"West",2.26237
200,1996,160,0.02,10,7,NA,1,21350.2494805294,58166950,2,3,2,812,"West",2.091968
200,1997,673,0.02,10,6,1,1,23720.9464228084,58316954,2,3,2,1562,"West",2.029911
200,1998,601,0.02,10,7,2,2,25245.0494404593,58487141,2,3,2,0,"West",1.83234
200,1999,619,0.02,10,7,1,1,25849.6515547665,58682466,2,3,2,250,"West",1.776382
200,2000,623,0.02,10,6,2,1,25335.4049429949,58892514,2,3,2,375,"West",1.744721
200,2001,798,0.05,10,7,2,2,25095.4552863384,59119673,2,3,2,1250,"West",1.693429
200,2002,837,0.05,10,7,2,2,27272.2744200736,59370479,2,3,2,437,"West",1.740057
200,2003,1292,0.05,10,7,2,2,31411.8875545397,59647577,2,3,2,125,"West",1.740465
200,2004,829,0.05,10,7,2,2,37023.4830287948,59987905,2,2,2,125,"West",1.708612
200,2005,683,0.05,10,5,2,3,38502.2972509638,60401206,2,NA,2,0,"West",1.74908
200,2006,669,0.05,10,7,2,2,40959.6365179279,60846820,2,NA,2,0,"West",1.626873
200,2007,618,0.05,10,7,2,2,46860.1913199911,61322463,2,3,3,0,"West",1.699347
200,2008,394,0.05,10,7,2,2,43822.8060917222,61806995,1,NA,2,0,"West",1.665136
200,2009,403,0.05,10,6,2,2,35785.6313026801,62276270,2,NA,2,562,"West",1.575204
200,2010,682,0.05,10,7,1,1,36984.9828034316,62766365,2,NA,3,875,"West",1.691117
200,2011,720,0.05,10,7,1,1,39445.8699426916,63258918,2,NA,3,32,"West",1.58908
200,2012,823,0.05,10,NA,1,1,39367.2741226119,63700300,NA,NA,NA,1000,"West",1.591082
200,2013,776,0.05,10,NA,NA,NA,NA,64106779,NA,NA,NA,NA,"West",1.710378
200,2014,993,0.05,NA,NA,NA,NA,NA,64510376,NA,NA,NA,NA,"West",1.665887
205,1979,233,0,10,NA,1,1,5334.6889144789,3373750,NA,NA,NA,0,"West",1.441988
205,1980,152,0,10,NA,1,1,6281.74416223538,3412800,NA,NA,NA,0,"West",1.240642
205,1981,304,0,10,7,1,1,5910.18310968327,3453000,2,3,2,0,"West",1.210924
205,1982,157,0,10,8,1,1,6130.42660605567,3485800,2,2,2,0,"West",1.053855
205,1983,106,0,10,8,1,1,5876.43292712473,3510600,2,2,2,250,"West",0.9437027
205,1984,115,0,10,7,2,1,5648.44032604038,3532423,2,2,1,125,"West",0.9684825
205,1985,139,0,10,7,2,1,5967.3049342859,3538082,2,2,2,0,"West",1.014773
205,1986,184,0,10,8,1,1,8077.38039610798,3539690,2,2,2,0,"West",1.064494
205,1987,83,0,10,7,1,1,9535.36363163861,3540057,2,2,2,250,"West",1.033829
205,1988,142,0,10,8,1,1,10452.0944377307,3524949,2,2,2,0,"West",1.06229
205,1989,93,0,10,8,1,1,10795.7197631687,3511009,2,2,2,250,"West",1.001153
205,1990,114,0,10,7,1,1,13654.0637156452,3513974,2,2,2,0,"West",0.8970913
205,1991,101,0,10,8,1,1,13798.8778473548,3534235,2,2,2,250,"West",0.9680686
205,1992,125,0,10,8,1,1,15484.2133402611,3558430,2,2,2,500,"West",0.943132
205,1993,126,0,10,7,1,1,14403.8458588828,3576261,2,2,2,125,"West",0.9975572
205,1994,183,0,10,8,NA,1,15589.3477475356,3590386,2,2,2,0,"West",0.920121
205,1995,174,0,10,8,NA,1,18803.984075938,3608841,2,3,3,0,"West",0.8984796
205,1996,188,0,10,7,1,1,20438.2704315742,3637510,2,2,2,0,"West",0.9586012
205,1997,170,0,10,8,NA,1,22146.7206192531,3674171,2,2,2,0,"West",1.097803
205,1998,233,0,10,8,1,1,23788.6451605905,3712696,2,2,2,0,"West",1.041745
205,1999,132,0,10,7,1,1,25749.0225042672,3754786,2,2,2,0,"West",0.9358146
205,2000,158,0,10,8,1,1,25588.4363563032,3805174,2,2,2,0,"West",0.8854276
205,2001,246,0.01,10,8,1,1,27203.9133802501,3866243,2,2,2,125,"West",0.8970246
205,2002,212,0.01,10,8,1,1,31256.5268130176,3931947,2,2,2,0,"West",0.8588382
205,2003,198,0.01,10,7,1,1,39575.6419294373,3996521,2,NA,2,250,"West",0.7913895
205,2004,128,0.01,10,7,2,1,45592.3468139253,4070262,2,NA,2,0,"West",0.8781937
205,2005,94,0.01,10,7,1,1,48720.027897245,4159914,2,NA,2,0,"West",0.8677093
205,2006,89,0.01,10,7,1,1,52711.0533750821,4273591,2,NA,2,125,"West",0.8573569
205,2007,99,0.01,10,7,1,2,60499.3469324558,4398942,2,3,3,0,"West",0.8501219
205,2008,72,0.01,10,6,1,1,60674.2465482862,4489544,2,NA,2,250,"West",0.8283697
205,2009,92,0.01,10,7,1,1,51116.0816347056,4535375,2,NA,3,125,"West",0.8365714
205,2010,170,0.01,10,7,1,1,46868.4217771672,4560155,2,NA,3,250,"West",0.7948456
205,2011,152,0.01,10,6,1,1,49976.4626128405,4576794,2,NA,3,2,"West",0.8479416
205,2012,139,0.01,10,NA,1,1,46032.0797143534,4586897,NA,NA,NA,125,"West",0.778424
205,2013,140,0.01,10,NA,NA,NA,NA,4598294,NA,NA,NA,NA,"West",0.8045207
205,2014,148,0.01,NA,NA,NA,NA,NA,4612719,NA,NA,NA,NA,"West",0.8493692
210,1979,14,0.02,10,NA,NA,1,11885.9947245079,14038270,NA,NA,NA,0,"West",1.609508
210,1980,37,0.02,10,NA,NA,1,12832.8650100561,14149800,NA,NA,NA,125,"West",1.602891
210,1981,74,0.02,10,8,NA,1,10733.6455689901,14247208,2,3,3,250,"West",1.507766
210,1982,57,0.02,10,8,NA,1,10310.9949014456,14312690,2,2,2,1437,"West",1.586884
210,1983,32,0.02,10,8,NA,1,9934.41892111438,14367070,2,2,2,0,"West",1.540262
210,1984,47,0.02,10,8,NA,1,9271.62197585482,14424211,2,3,3,250,"West",1.598591
210,1985,52,0.02,10,8,1,1,9220.05430940109,14491632,2,2,2,0,"West",1.596636
210,1986,49,0.02,10,8,NA,1,12805.1466905389,14572278,2,2,2,0,"West",1.662017
210,1987,53,0.02,10,8,NA,1,15532.6641677685,14665037,2,3,3,0,"West",1.717577
210,1988,35,0.02,10,8,NA,1,16502.6127345396,14760094,2,2,2,0,"West",1.719404
210,1989,50,0.02,10,8,NA,1,16175.5506000539,14848907,2,2,2,250,"West",1.678685
210,1990,34,0.02,10,8,NA,1,19802.6698036087,14951510,2,3,3,0,"West",1.664232
210,1991,32,0.02,10,8,1,1,20233.1067165253,15069798,2,3,2,0,"West",1.580606
210,1992,36,0.02,10,8,1,1,22265.4741393017,15184166,2,3,2,0,"West",1.449136
210,1993,36,0.02,10,8,1,1,21530.2308076344,15290368,2,3,2,0,"West",1.467611
210,1994,36,0.02,10,8,1,1,22927.068156223,15382838,2,3,2,0,"West",1.392916
210,1995,56,0.02,10,8,1,1,27169.6271180459,15459006,2,3,2,0,"West",1.262473
210,1996,61,0.02,10,8,NA,1,26939.8268257715,15530498,2,3,2,0,"West",1.464283
210,1997,30,0.02,10,8,NA,1,24771.1614805466,15610650,2,3,2,0,"West",1.535006
210,1998,54,0.02,10,8,NA,1,25666.4617662771,15707209,2,3,3,0,"West",1.388035
210,1999,35,0.02,10,8,NA,1,26085.7655861007,15812088,2,3,2,250,"West",1.358322
210,2000,69,0.02,10,8,NA,1,24279.8018632728,15925513,2,3,2,125,"West",1.298375
210,2001,53,0.06,10,8,NA,1,25118.8199395073,16046180,2,3,2,0,"West",1.258709
210,2002,94,0.06,10,8,NA,1,27291.9297306042,16148929,2,3,2,562,"West",1.296666
210,2003,88,0.06,10,8,NA,1,33364.0130084783,16225302,3,3,3,0,"West",1.171786
210,2004,102,0.06,10,8,NA,1,37597.9434088199,16281779,3,2,2,125,"West",1.068835
210,2005,80,0.06,10,8,1,1,39164.5901388708,16319868,3,NA,2,0,"West",1.096449
210,2006,89,0.06,10,8,1,1,41383.7189716908,16346101,3,NA,2,0,"West",1.058548
